total_time,silent_pauses,total_syllables,phonation_time,confidence
6.83,1,26,5.44,1
2.75,1,4,1.312,1
0.53,0,2,0.5,1
0.21,0,1,0.21,-1
2.17,1,5,1.452,1
0.27,0,1,0.16,1
1.06,0,7,1.05,1
1.75,0,5,1.702,1
1.67,0,6,1.67,-1
0.21,0,1,0.128,1
0.87,0,1,0.256,1
0.77,0,6,0.736,1
0.83,0,2,0.83,1
0.62,0,2,0.61,0
3.44,1,16,2.816,1
0.38,0,1,0.38,1
2.38,2,7,1.676,1
0.84,0,6,0.84,1
0.13,0,1,0.106,-1
0.22,0,1,0.208,1
1.76,0,4,1.104,1
1.73,0,7,1.73,1
2.23,1,7,1.766,1
0.92,0,1,0.92,0
0.41,0,1,0.41,1
1.32,0,1,1.32,1
7.48,0,33,6.976,1
4.51,1,21,3.934,1
1.61,0,6,1.248,-1
0.4,0,2,0.348,1
3.28,0,8,2.164,1
0.48,0,1,0.48,1
3.74,0,14,3.104,1
4.37,1,4,3.922,0
1.99,0,6,1.89,1
1.48,0,1,1.48,1
0.88,0,4,0.88,1
0.76,0,3,0.676,1
1.09,0,3,1.09,0
1.72,0,4,1.416,1
4.91,0,14,3.968,1
1.72,0,4,1.12,1
0.46,0,1,0.446,1
6.2,0,26,6.2,-1
4.51,2,18,2.898,1
0.67,0,1,0.254,1
1.42,0,4,1.356,1
2.19,1,4,1.23,1
2.72,0,10,2.72,0
2.69,0,5,2.69,1
1.75,0,2,1.75,1
1.13,0,2,1.13,1
0.92,0,5,0.92,1
0.22,0,1,0.22,-1
0.4,0,2,0.376,1
1.62,1,2,1.01,1
3.92,0,19,3.904,1
7.45,4,18,4.328,1
1.03,0,8,1.004,0
1.16,0,7,0.868,1
2.0,0,9,1.52,1
2.04,0,2,1.088,1
6.43,2,24,4.24,1
5.91,1,14,4.32,0
3.33,1,12,2.304,1
0.97,0,8,0.938,1
5.52,2,16,3.76,1
1.88,1,6,1.28,1
2.5,0,11,2.468,0
3.35,0,14,2.288,1
1.78,0,1,0.528,1
2.48,2,10,1.482,1
5.15,1,15,3.99,1
0.25,0,1,0.21,0
0.31,0,1,0.28,1
0.42,0,3,0.42,1
0.86,0,6,0.86,1
2.63,2,8,1.368,1
9.99,3,33,8.036,-1
4.68,1,10,2.592,1
5.2,2,14,3.436,1
0.48,0,4,0.354,1
4.29,1,20,3.812,1
1.86,1,8,1.38,-1
8.52,3,33,6.528,1
0.48,0,1,0.47,1
2.29,1,10,1.81,1
3.47,1,11,2.5,1
2.74,0,11,2.028,-1
5.01,1,13,3.344,1
4.83,0,19,4.0,1
2.65,0,11,1.76,1
5.17,2,20,4.048,1
6.64,3,20,5.04,-1
2.57,1,9,1.996,1
1.26,0,5,1.23,1
0.59,0,3,0.53,1
2.41,0,9,1.874,1
2.27,0,4,1.312,-1
2.05,0,11,1.836,1
0.43,0,1,0.402,1
4.27,0,15,3.868,1
0.29,0,1,0.25,1
0.31,0,1,0.31,0
0.53,0,2,0.502,1
2.74,1,8,1.536,1
0.86,0,2,0.4,1
1.01,0,1,0.992,1
1.15,0,7,1.12,-1
2.81,1,5,1.996,1
0.33,0,1,0.314,1
1.73,0,8,1.44,1
0.31,0,2,0.27,1
0.33,0,2,0.19,-1
6.15,3,11,3.564,1
2.22,1,2,0.716,1
1.05,0,7,1.024,1
0.16,0,1,0.16,1
4.04,2,16,3.336,0
1.86,1,5,1.284,1
0.44,0,1,0.37,1
11.15,2,43,10.11,1
2.46,0,12,2.144,1
1.75,0,8,1.342,0
6.59,3,24,4.974,1
3.12,1,7,2.406,1
0.53,0,1,0.298,1
0.71,0,4,0.71,1
0.33,0,1,0.272,0
4.05,1,17,3.554,1
3.43,1,9,2.008,1
0.45,0,2,0.416,1
3.3,2,9,2.048,1
1.21,0,7,1.064,0
4.58,3,11,1.76,1
0.9,0,1,0.144,1
4.27,0,24,4.23,1
4.38,3,14,2.816,1
2.61,0,11,2.596,-1
0.45,0,2,0.418,1
2.72,2,6,1.078,1
0.63,0,2,0.58,1
0.98,0,3,0.8,1
0.96,0,3,0.624,-1
1.63,1,5,0.878,1
1.34,0,2,0.784,1
1.24,0,5,1.21,1
3.34,0,19,3.34,1
0.17,0,2,0.064,-1
3.19,1,8,1.52,1
0.8,0,7,0.784,1
0.88,0,7,0.866,1
3.21,0,13,2.992,1
0.19,0,2,0.122,0
0.77,0,2,0.256,1
2.87,0,12,2.72,1
0.78,0,4,0.656,1
0.6,0,1,0.336,1
1.5,0,3,1.376,0
4.09,3,1,2.714,1
0.49,0,1,0.49,1
2.55,1,1,2.054,1
1.07,1,1,0.606,1
0.28,0,1,0.272,-1
1.58,0,3,1.524,1
1.51,0,2,0.958,1
1.05,0,6,0.768,1
0.5,0,1,0.288,1
0.16,0,1,0.156,0
1.44,0,4,0.688,1
0.99,0,5,0.956,1
0.99,0,6,0.9,1
0.28,0,1,0.24,1
1.76,0,9,1.76,0
3.37,0,19,2.934,1
2.71,1,9,1.974,1
2.93,1,9,2.53,1
2.93,2,1,1.514,1
0.37,0,1,0.112,0
1.37,1,4,0.858,1
3.39,0,14,3.374,1
2.31,1,12,1.506,1
0.66,0,2,0.66,1
1.08,1,3,0.574,-1
1.64,0,4,1.408,1
0.63,0,1,0.614,1
2.09,1,9,1.658,1
0.68,0,1,0.208,1
4.89,2,14,3.28,-1
1.97,1,5,1.412,1
3.56,0,16,3.56,1
0.23,0,1,0.208,1
0.12,0,1,0.0,1
0.34,0,1,0.304,0
1.23,0,1,0.172,1
6.07,3,25,4.6,1
2.54,0,7,1.152,1
0.3,0,1,0.0,1
0.22,0,1,0.208,-1
1.76,0,4,1.104,1
2.23,1,7,1.766,1
1.73,0,7,1.73,1
0.92,0,1,0.92,1
0.41,0,1,0.41,0
1.32,0,1,1.32,1
7.48,0,33,6.976,1
4.51,1,21,3.934,1
1.61,0,6,1.248,1
0.96,1,3,0.64,0
0.46,0,1,0.46,1
2.77,0,1,0.56,1
0.3,0,1,0.276,1
7.25,3,14,4.982,1
4.37,1,4,3.922,0
2.2,0,2,2.2,1
1.99,0,6,1.89,1
1.48,0,1,1.48,1
0.76,0,3,0.676,1
1.09,0,3,1.09,-1
1.72,0,4,1.416,1
4.91,0,14,3.968,1
1.72,0,4,1.12,1
0.46,0,1,0.446,1
4.51,2,18,2.898,-1
0.67,0,1,0.254,1
1.42,0,4,1.356,1
2.72,0,10,2.72,1
2.69,0,5,2.69,1
1.75,0,2,1.75,0
1.13,0,2,1.13,1
0.92,0,5,0.92,1
0.22,0,1,0.22,1
0.4,0,2,0.376,1
1.62,1,2,1.01,-1
3.92,0,19,3.904,1
7.45,4,18,4.328,1
1.03,0,8,1.004,1
1.16,0,7,0.868,1
2.0,0,9,1.52,-1
2.04,0,2,1.088,1
6.43,2,24,4.24,1
5.91,1,14,4.32,1
4.14,1,17,2.878,1
3.33,1,12,2.304,0
0.97,0,8,0.938,1
5.52,2,16,3.76,1
1.88,1,6,1.28,1
2.5,0,11,2.468,1
3.35,0,14,2.288,0
1.78,0,1,0.528,1
2.48,2,10,1.482,1
5.15,1,15,3.99,1
0.25,0,1,0.21,1
0.31,0,1,0.28,-1
0.42,0,3,0.42,1
0.86,0,6,0.86,1
2.63,2,8,1.368,1
9.99,3,33,8.036,1
5.2,2,14,3.436,0
4.68,1,10,2.592,1
3.97,2,13,2.56,1
5.12,4,16,3.342,1
0.48,0,4,0.354,1
4.29,1,20,3.812,-1
1.86,1,8,1.38,1
8.52,3,33,6.528,1
0.48,0,1,0.47,1
2.29,1,10,1.81,1
3.47,1,11,2.5,0
2.74,0,11,2.028,1
5.01,1,13,3.344,1
4.83,0,19,4.0,1
2.65,0,11,1.76,1
5.17,2,20,4.048,0
6.64,3,20,5.04,1
2.57,1,9,1.996,1
1.26,0,5,1.23,1
0.59,0,3,0.53,1
2.41,0,9,1.874,-1
2.27,0,4,1.312,1
2.05,0,11,1.836,1
0.43,0,1,0.402,1
4.27,0,15,3.868,1
1.28,0,3,1.264,-1
0.53,0,2,0.502,1
2.74,1,8,1.536,1
1.01,0,1,0.992,1
2.81,1,5,1.996,1
0.33,0,1,0.314,-1
2.81,0,6,2.08,1
1.54,0,8,1.488,1
1.73,0,8,1.44,1
0.42,0,3,0.362,1
0.31,0,2,0.27,0
0.33,0,2,0.19,1
6.15,3,11,3.564,1
2.22,1,2,0.716,1
1.05,0,7,1.024,1
0.16,0,1,0.16,0
4.04,2,16,3.336,1
1.86,1,5,1.284,1
0.44,0,1,0.37,1
11.15,2,43,10.11,1
2.46,0,12,2.144,-1
1.75,0,8,1.342,1
6.59,3,24,4.974,1
3.12,1,7,2.406,1
0.53,0,1,0.298,1
0.71,0,4,0.71,0
0.33,0,1,0.272,1
4.05,1,17,3.554,1
3.43,1,9,2.008,1
0.45,0,2,0.416,1
3.3,2,9,2.048,0
4.58,3,11,1.76,1
1.21,0,7,1.064,1
0.9,0,1,0.144,1
4.27,0,24,4.23,1
1.72,0,1,1.28,-1
0.29,0,1,0.282,1
4.38,3,14,2.816,1
0.39,0,2,0.364,1
2.61,0,11,2.596,1
0.45,0,2,0.418,0
0.63,0,2,0.58,1
0.98,0,3,0.8,1
0.96,0,3,0.624,1
1.63,1,5,0.878,1
1.34,0,2,0.784,-1
3.34,0,19,3.34,1
0.17,0,2,0.064,1
3.19,1,8,1.52,1
0.8,0,7,0.784,1
0.88,0,7,0.866,0
3.21,0,13,2.992,1
0.19,0,2,0.122,1
0.77,0,2,0.256,1
2.87,0,12,2.72,1
1.5,0,3,1.376,0
4.09,3,1,2.714,1
0.49,0,1,0.49,1
2.55,1,1,2.054,1
1.07,1,1,0.606,1
0.28,0,1,0.272,0
1.58,0,3,1.524,1
1.51,0,2,0.958,1
1.05,0,6,0.768,1
0.5,0,1,0.288,1
1.44,0,4,0.688,-1
0.99,0,5,0.956,1
0.99,0,6,0.9,1
0.28,0,1,0.24,1
1.76,0,9,1.76,1
3.37,0,19,2.934,-1
2.71,1,9,1.974,1
2.93,1,9,2.53,1
2.93,2,1,1.514,1
1.37,1,4,0.858,1
3.39,0,14,3.374,-1
2.31,1,12,1.506,1
1.64,0,4,1.408,1
0.63,0,1,0.614,1
2.09,1,9,1.658,1
0.68,0,1,0.208,-1
4.89,2,14,3.28,1
3.56,0,16,3.56,1
1.97,1,5,1.412,1
0.23,0,1,0.208,1
0.33,0,2,0.128,-1
0.34,0,1,0.304,1
6.07,3,25,4.6,1
2.19,1,9,1.496,1
2.54,0,7,1.152,1
0.3,0,1,0.0,-1
1.03,0,7,0.952,1
1.52,1,2,1.136,1
2.48,0,8,2.08,1
4.57,0,27,4.52,1
0.68,0,1,0.336,-1
0.37,0,2,0.37,1
2.57,1,8,1.824,1
0.22,0,1,0.202,1
1.47,0,7,1.366,1
0.23,0,1,0.176,0
0.4,0,1,0.256,1
3.07,1,9,2.56,1
0.89,0,2,0.608,1
1.13,0,2,0.288,1
4.99,2,18,3.616,0
0.4,0,1,0.4,1
0.18,0,1,0.17,1
4.86,1,15,4.142,1
1.75,1,3,0.306,1
5.82,3,15,3.872,-1
3.24,2,9,1.664,1
0.53,0,1,0.48,1
2.85,1,12,2.128,1
6.83,1,26,5.44,1
0.53,0,2,0.5,-1
0.26,0,2,0.26,1
0.21,0,1,0.21,1
2.17,1,5,1.452,1
0.27,0,1,0.16,1
1.06,0,7,1.05,-1
8.0,2,37,6.72,1
1.75,0,5,1.702,1
1.67,0,6,1.67,1
0.21,0,1,0.128,1
0.87,0,1,0.256,0
0.77,0,6,0.736,1
0.83,0,2,0.83,1
0.62,0,2,0.61,1
3.44,1,16,2.816,1
0.38,0,1,0.38,0
2.38,2,7,1.676,1
0.84,0,6,0.84,1
0.13,0,1,0.106,1
2.14,1,5,1.616,1
1.67,0,6,1.67,-1
5.02,1,21,4.236,1
4.02,1,15,3.508,1
6.3,2,24,4.866,1
0.6,0,2,0.128,1
7.11,2,27,5.862,0
1.1,1,2,0.648,1
1.07,0,5,1.028,1
0.3,0,1,0.284,1
0.62,0,2,0.596,1
2.09,1,7,1.498,0
0.26,0,1,0.26,1
2.44,0,11,1.696,1
5.19,0,25,4.8,1
1.32,0,7,1.298,1
1.09,0,4,0.64,0
2.08,0,8,1.68,1
0.24,0,1,0.176,1
1.66,1,7,1.276,1
1.19,1,4,0.838,1
3.63,0,26,3.63,-1
0.69,0,2,0.682,1
0.98,0,5,0.966,1
2.65,0,6,1.898,1
5.19,1,20,4.454,1
0.97,0,4,0.826,-1
0.35,0,1,0.324,1
2.26,0,7,1.98,1
9.06,3,36,7.196,1
1.2,1,5,0.864,1
0.38,0,1,0.176,-1
0.83,0,3,0.556,1
1.414,0,4,1.334,1
0.45,0,1,0.394,1
2.18,1,5,1.492,1
0.23,0,1,0.206,-1
7.41,1,23,5.762,1
0.59,0,2,0.336,1
0.57,0,2,0.354,1
3.55,1,11,2.926,1
0.41,0,2,0.41,-1
2.23,0,8,1.414,1
2.73,0,9,2.698,1
1.04,0,4,0.982,1
0.76,0,1,0.672,1
1.1,0,3,1.1,0
3.06,2,8,1.284,1
3.78,0,22,3.462,1
2.0,1,2,0.948,1
0.43,0,2,0.43,1
1.17,0,5,1.162,-1
0.83,0,6,0.83,1
4.23,3,6,2.758,1
2.77,0,9,1.898,1
7.97,3,19,6.954,1
2.09,0,5,2.07,0
6.14,1,14,5.116,1
3.54,0,16,3.454,1
0.79,0,2,0.79,1
4.66,1,19,3.398,1
1.52,0,6,1.232,-1
3.83,0,14,3.784,1
1.52,0,7,1.52,1
0.83,0,2,0.608,1
1.32,0,1,0.288,1
0.63,0,4,0.622,-1
2.09,0,9,1.904,1
0.4,0,2,0.392,1
1.0,0,3,1.0,1
2.36,0,19,2.36,1
3.78,1,10,2.164,-1
1.73,0,2,0.256,1
0.5,0,2,0.492,1
1.46,1,3,0.98,1
4.28,2,2,2.28,1
0.89,0,6,0.89,-1
2.86,0,11,2.83,1
1.05,0,5,1.026,1
2.54,1,1,1.98,1
2.22,0,10,1.81,1
1.01,0,1,0.928,0
1.01,0,1,0.112,1
0.95,0,1,0.93,1
4.22,1,4,2.414,1
0.56,0,4,0.496,1
0.93,0,2,0.93,-1
2.2,0,10,2.2,1
4.09,2,4,1.936,1
1.74,0,8,1.74,1
0.93,0,2,0.65,1
0.7,0,3,0.628,-1
3.04,0,13,3.04,1
11.47,5,9,5.508,1
0.39,0,1,0.368,1
1.9,0,9,1.868,1
1.09,0,4,0.772,0
3.3,1,3,0.418,1
2.3,0,2,0.894,1
1.64,1,1,0.904,1
1.45,0,8,0.908,1
1.21,0,6,1.21,0
6.34,1,23,5.764,1
2.42,1,4,1.894,1
5.99,2,22,3.586,1
0.28,0,1,0.27,1
2.2,0,12,2.174,-1
3.29,1,13,1.946,1
0.86,0,5,0.728,1
0.35,0,1,0.32,1
1.79,0,14,1.758,1
0.78,0,2,0.754,-1
1.49,0,9,1.454,1
3.67,0,8,3.28,1
0.88,0,1,0.836,1
1.27,0,3,1.27,1
3.61,1,9,2.298,-1
1.59,0,6,0.892,1
2.43,0,2,1.004,1
0.22,0,1,0.208,1
1.76,0,4,1.104,1
1.73,0,7,1.73,-1
2.23,1,7,1.766,1
0.92,0,1,0.92,1
0.41,0,1,0.41,1
1.32,0,1,1.32,1
7.48,0,33,6.976,0
4.51,1,21,3.934,1
1.61,0,6,1.248,1
0.4,0,2,0.348,1
3.28,0,8,2.164,1
3.74,0,14,3.104,0
0.96,0,6,0.96,1
0.96,1,3,0.64,1
0.46,0,1,0.46,1
2.77,0,1,0.56,1
0.3,0,1,0.276,-1
7.25,3,14,4.982,1
4.37,1,4,3.922,1
2.2,0,2,2.2,1
1.99,0,6,1.89,1
1.48,0,1,1.48,0
0.88,0,4,0.88,1
0.76,0,3,0.676,1
1.09,0,3,1.09,1
1.72,0,4,1.416,1
4.91,0,14,3.968,-1
1.72,0,4,1.12,1
0.46,0,1,0.446,1
6.2,0,26,6.2,1
4.51,2,18,2.898,1
1.42,0,4,1.356,-1
2.72,0,10,2.72,1
2.69,0,5,2.69,1
1.13,0,2,1.13,1
0.92,0,5,0.92,1
0.22,0,1,0.22,0
0.4,0,2,0.376,1
1.62,1,2,1.01,1
3.92,0,19,3.904,1
7.45,4,18,4.328,1
1.03,0,8,1.004,0
1.16,0,7,0.868,1
2.0,0,9,1.52,1
2.04,0,2,1.088,1
6.43,2,24,4.24,1
5.91,1,14,4.32,-1
4.14,1,17,2.878,1
3.33,1,12,2.304,1
0.97,0,8,0.938,1
5.52,2,16,3.76,1
1.88,1,6,1.28,-1
2.5,0,11,2.468,1
3.35,0,14,2.288,1
1.78,0,1,0.528,1
2.48,2,10,1.482,1
5.15,1,15,3.99,-1
0.25,0,1,0.21,1
0.31,0,1,0.28,1
0.42,0,3,0.42,1
0.86,0,6,0.86,1
2.63,2,8,1.368,-1
9.99,3,33,8.036,1
5.2,2,14,3.436,1
4.68,1,10,2.592,1
3.97,2,13,2.56,1
5.12,4,16,3.342,0
0.48,0,4,0.354,1
4.29,1,20,3.812,1
1.86,1,8,1.38,1
8.52,3,33,6.528,1
0.48,0,1,0.47,-1
2.29,1,10,1.81,1
3.47,1,11,2.5,1
2.74,0,11,2.028,1
5.01,1,13,3.344,1
4.83,0,19,4.0,0
2.65,0,11,1.76,1
5.17,2,20,4.048,1
6.64,3,20,5.04,1
2.57,1,9,1.996,1
1.26,0,5,1.23,0
0.59,0,3,0.53,1
2.41,0,9,1.874,1
2.27,0,4,1.312,1
2.05,0,11,1.836,1
0.43,0,1,0.402,0
4.27,0,15,3.868,1
0.29,0,1,0.25,1
0.31,0,1,0.31,1
1.28,0,3,1.264,1
0.53,0,2,0.502,-1
2.18,0,9,2.064,1
2.74,1,8,1.536,1
0.86,0,2,0.4,1
1.01,0,1,0.992,1
1.15,0,7,1.12,-1
2.81,1,5,1.996,1
0.33,0,1,0.314,1
2.81,0,6,2.08,1
1.54,0,8,1.488,1
1.73,0,8,1.44,-1
0.42,0,3,0.362,1
0.31,0,2,0.27,1
0.33,0,2,0.19,1
6.15,3,11,3.564,1
2.22,1,2,0.716,-1
1.05,0,7,1.024,1
0.16,0,1,0.16,1
1.86,1,5,1.284,1
0.44,0,1,0.37,1
11.15,2,43,10.11,-1
2.46,0,12,2.144,1
1.75,0,8,1.342,1
6.59,3,24,4.974,1
3.12,1,7,2.406,1
0.53,0,1,0.298,0
0.71,0,4,0.71,1
0.33,0,1,0.272,1
4.05,1,17,3.554,1
3.43,1,9,2.008,1
0.45,0,2,0.416,-1
3.3,2,9,2.048,1
1.21,0,7,1.064,1
4.58,3,11,1.76,1
0.9,0,1,0.144,1
4.27,0,24,4.23,0
1.72,0,1,1.28,1
0.29,0,1,0.282,1
4.38,3,14,2.816,1
0.39,0,2,0.364,1
2.61,0,11,2.596,0
0.45,0,2,0.418,1
2.72,2,6,1.078,1
0.63,0,2,0.58,1
0.98,0,3,0.8,1
0.96,0,3,0.624,-1
1.63,1,5,0.878,1
1.34,0,2,0.784,1
1.24,0,5,1.21,1
3.34,0,19,3.34,1
0.17,0,2,0.064,0
3.19,1,8,1.52,1
0.8,0,7,0.784,1
0.88,0,7,0.866,1
3.21,0,13,2.992,1
0.19,0,2,0.122,-1
2.87,0,12,2.72,1
0.78,0,4,0.656,1
0.77,0,2,0.256,1
0.6,0,1,0.336,1
1.5,0,3,1.376,-1
0.49,0,1,0.49,1
4.09,3,1,2.714,1
2.55,1,1,2.054,1
1.07,1,1,0.606,1
0.28,0,1,0.272,0
1.58,0,3,1.524,1
1.51,0,2,0.958,1
1.05,0,6,0.768,1
0.5,0,1,0.288,1
1.44,0,4,0.688,0
0.99,0,5,0.956,1
0.99,0,6,0.9,1
0.28,0,1,0.24,1
1.76,0,9,1.76,1
3.37,0,19,2.934,0
2.71,1,9,1.974,1
2.93,1,9,2.53,1
2.93,2,1,1.514,1
0.37,0,1,0.112,1
1.37,1,4,0.858,0
3.39,0,14,3.374,1
2.31,1,12,1.506,1
0.66,0,2,0.66,1
1.08,1,3,0.574,1
1.64,0,4,1.408,-1
0.63,0,1,0.614,1
2.09,1,9,1.658,1
4.89,2,14,3.28,1
1.97,1,5,1.412,1
3.56,0,16,3.56,-1
0.33,0,2,0.128,1
0.12,0,1,0.0,1
0.34,0,1,0.304,1
1.23,0,1,0.172,1
6.07,3,25,4.6,-1
2.19,1,9,1.496,1
2.54,0,7,1.152,1
0.3,0,1,0.0,1
1.03,0,7,0.952,1
1.52,1,2,1.136,-1
6.94,1,27,5.716,1
0.37,0,2,0.37,1
2.57,1,8,1.824,1
0.22,0,1,0.202,1
1.47,0,7,1.366,0
0.23,0,1,0.176,1
0.4,0,1,0.256,1
0.89,0,2,0.608,1
3.07,1,9,2.56,1
1.13,0,2,0.288,-1
4.99,2,18,3.616,1
0.4,0,1,0.4,1
0.18,0,1,0.17,1
0.95,1,2,0.434,1
4.86,1,15,4.142,-1
1.75,1,3,0.306,1
5.82,3,15,3.872,1
3.24,2,9,1.664,1
0.53,0,1,0.48,1
2.85,1,12,2.128,0
1.75,1,3,1.12,1
6.83,1,26,5.44,1
2.75,1,4,1.312,1
0.53,0,2,0.5,1
0.26,0,2,0.26,0
0.21,0,1,0.21,1
2.17,1,5,1.452,1
0.27,0,1,0.16,1
1.06,0,7,1.05,1
8.0,2,37,6.72,-1
1.67,0,6,1.67,1
0.21,0,1,0.128,1
0.87,0,1,0.256,1
0.77,0,6,0.736,1
0.62,0,2,0.61,0
3.44,1,16,2.816,1
0.38,0,1,0.38,1
2.38,2,7,1.676,1
0.84,0,6,0.84,1
0.13,0,1,0.106,-1
2.14,1,5,1.616,1
1.67,0,6,1.67,1
5.02,1,21,4.236,1
4.02,1,15,3.508,1
6.3,2,24,4.866,0
0.6,0,2,0.128,1
7.11,2,27,5.862,1
1.1,1,2,0.648,1
1.07,0,5,1.028,1
0.3,0,1,0.284,-1
2.09,1,7,1.498,1
0.26,0,1,0.26,1
0.62,0,2,0.596,1
2.44,0,11,1.696,1
5.19,0,25,4.8,0
1.32,0,7,1.298,1
1.09,0,4,0.64,1
2.08,0,8,1.68,1
0.24,0,1,0.176,1
1.66,1,7,1.276,0
1.19,1,4,0.838,1
3.63,0,26,3.63,1
0.69,0,2,0.682,1
0.98,0,5,0.966,1
5.19,1,20,4.454,0
0.97,0,4,0.826,1
2.26,0,7,1.98,1
0.35,0,1,0.324,1
9.06,3,36,7.196,1
1.2,1,5,0.864,-1
0.38,0,1,0.176,1
0.83,0,3,0.556,1
2.12,0,1,1.18,1
1.414,0,4,1.334,1
0.45,0,1,0.394,0
2.18,1,5,1.492,1
0.59,0,2,0.336,1
0.57,0,2,0.354,1
0.41,0,2,0.41,1
2.23,0,8,1.414,-1
3.55,1,11,2.926,1
2.73,0,9,2.698,1
1.04,0,4,0.982,1
1.1,0,3,1.1,1
3.06,2,8,1.284,-1
3.78,0,22,3.462,1
0.83,0,6,0.83,1
2.0,1,2,0.948,1
0.43,0,2,0.43,1
4.23,3,6,2.758,-1
2.77,0,9,1.898,1
7.97,3,19,6.954,1
2.09,0,5,2.07,1
6.14,1,14,5.116,1
3.54,0,16,3.454,0
0.79,0,2,0.79,1
1.52,0,6,1.232,1
3.83,0,14,3.784,1
0.36,0,1,0.36,1
0.83,0,2,0.608,0
0.63,0,4,0.622,1
2.09,0,9,1.904,1
0.4,0,2,0.392,1
1.0,0,3,1.0,1
2.36,0,19,2.36,0
3.78,1,10,2.164,1
1.73,0,2,0.256,1
0.5,0,2,0.492,1
1.46,1,3,0.98,1
4.28,2,2,2.28,0
0.89,0,6,0.89,1
1.05,0,5,1.026,1
2.54,1,1,1.98,1
1.14,0,4,1.12,1
2.22,0,10,1.81,0
1.01,0,1,0.928,1
1.01,0,1,0.112,1
0.95,0,1,0.93,1
0.56,0,4,0.496,1
4.22,1,4,2.414,-1
0.93,0,2,0.93,1
1.74,0,8,1.74,1
2.2,0,10,2.2,1
4.09,2,4,1.936,1
0.93,0,2,0.65,-1
0.7,0,3,0.628,1
3.04,0,13,3.04,1
11.47,5,9,5.508,1
0.39,0,1,0.368,1
1.9,0,9,1.868,0
1.09,0,4,0.772,1
3.3,1,3,0.418,1
2.3,0,2,0.894,1
1.64,1,1,0.904,1
1.45,0,8,0.908,-1
1.21,0,6,1.21,1
6.34,1,23,5.764,1
2.42,1,4,1.894,1
5.99,2,22,3.586,1
0.28,0,1,0.27,0
2.2,0,12,2.174,1
3.29,1,13,1.946,1
0.86,0,5,0.728,1
0.35,0,1,0.32,1
1.79,0,14,1.758,0
0.78,0,2,0.754,1
3.74,1,17,3.312,1
0.58,0,1,0.57,1
3.67,0,8,3.28,1
1.59,0,6,0.892,0
1.27,0,3,1.27,1
3.61,1,9,2.298,1
1.07,0,4,1.062,1
2.65,1,11,1.898,1
0.51,0,1,0.496,0
0.35,0,1,0.336,1
0.27,0,1,0.266,1
1.19,0,1,0.336,1
0.86,0,3,0.818,1
2.2,0,8,1.44,0
1.06,0,6,0.8,1
0.3,0,1,0.266,1
1.93,0,9,1.488,1
2.16,1,1,1.696,1
1.12,0,1,1.088,-1
0.56,0,2,0.56,1
0.36,0,1,0.346,1
1.56,0,9,1.408,1
0.45,0,1,0.412,1
0.67,0,1,0.61,0
2.91,2,3,1.238,1
0.74,0,1,0.728,1
1.3,0,6,1.112,1
0.54,0,3,0.512,1
0.51,0,2,0.288,0
0.34,0,1,0.0,1
1.35,0,5,1.32134,1
0.67,0,2,0.67,1
0.56,0,2,0.464,1
0.27,0,1,0.27,1
1.42,0,4,1.42,0
0.33,0,1,0.33,1
0.86,0,1,0.86,1
0.73,0,2,0.624,1
0.41,0,1,0.40466,1
0.67,0,2,0.65666,0
0.29,0,1,0.26734,1
3.58,0,11,3.408,1
0.27,0,2,0.25066,1
0.23,0,1,0.23,1
0.89,0,3,0.89,-1
3.07,1,13,2.686,1
1.52,0,7,1.51866,1
0.79,0,2,0.79,1
4.52,2,16,3.50134,1
0.35,0,1,0.33666,0
0.65,0,6,0.24066,1
1.07,0,2,1.024,1
0.9,0,1,0.89266,1
0.7,0,3,0.7,1
0.9,0,4,0.86066,0
0.94,0,3,0.94,1
2.42,1,5,1.684,1
0.39,0,2,0.176,1
2.76,0,9,2.64134,1
0.29,0,2,0.25266,0
0.97,0,1,0.96066,1
2.98,0,9,2.51134,1
1.02,0,4,0.832,1
1.27,0,2,0.416,1
1.53,0,6,1.216,-1
0.9,0,1,0.672,1
1.2,0,3,1.072,1
0.96,0,6,0.944,1
0.27,0,2,0.25866,1
0.45,0,1,0.416,0
1.03,0,3,1.00734,1
1.62,0,5,1.62,1
2.14,0,4,2.14,1
1.22,0,5,1.13534,1
4.83,1,22,4.34066,-1
1.32,0,3,0.52334,1
1.54,0,1,0.88,1
1.49,0,8,1.45266,1
1.39,0,7,1.35466,1
0.86,0,5,0.70934,-1
0.5,0,3,0.5,1
0.31,0,1,0.29534,1
2.25,0,10,2.048,1
4.24,4,4,2.384,1
0.59,0,2,0.52534,-1
1.55,0,6,1.55,1
0.51,0,2,0.49466,1
6.64,1,19,6.27466,1
0.94,0,2,0.94,1
2.74,1,8,1.98266,0
1.2,0,5,1.088,1
0.59,0,2,0.58866,1
0.19,0,1,0.19,1
1.66,0,4,1.536,1
1.07,0,7,1.05466,0
0.77,0,1,0.65934,1
0.86,0,4,0.73534,1
2.24,0,7,2.096,1
0.48,0,3,0.44666,1
1.17,0,3,0.93334,-1
0.62,0,1,0.60266,1
0.95,0,4,0.95,1
4.73,2,6,3.25534,1
0.35,0,2,0.33066,1
3.65,2,13,2.882,-1
2.66,0,14,2.65534,1
0.49,0,1,0.43534,1
2.83,0,7,1.088,1
0.24,0,1,0.208,1
0.95,0,3,0.62534,-1
1.05,0,7,1.05,1
2.72,1,6,1.75934,1
